,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7094,U001,200759878,SA in,19-03-2020,2020,1930584949,03-03-2020,18-03-2020,03-03-2020,NAH4,11288.12,0-15
7095,U001,200793513,KROGER trust,27-04-2020,2020,1930758531,07-04-2020,22-04-2020,07-04-2020,NAA8,82194.72,0-15
7096,U001,200722444,PERFOR us,13-04-2020,2020,1930687611,26-03-2020,10-04-2020,26-03-2020,NAA8,19624.65,0-15
7097,U001,200644313,DAVISCO ,11-05-2020,2020,1930764675,08-04-2020,18-04-2020,08-04-2020,NA10,3761,16-30
7098,U001,200769623,WAL-MAR corp,16-04-2020,2020,1930654784,17-03-2020,01-04-2020,17-03-2020,NAH4,14709.83,16-30
7099,U001,200704858,WAKE us,13-06-2020,2020,1930704194,26-03-2020,30-05-2020,26-03-2020,NAGD,6101.57,0-15
7100,U001,200936373,SUPE associates,11-05-2020,2020,1930809723,22-04-2020,07-05-2020,22-04-2020,NAA8,19622.83,0-15
7101,U001,200769623,WAL-MAR in,18-04-2020,2020,1930671027,19-03-2020,03-04-2020,19-03-2020,NAH4,12880.97,16-30
7102,CA02,140105785,SHOPPE corp,02-06-2020,2020,2960630938,27-04-2020,15-05-2020,05-05-2020,CA10,18594.87,16-30
7103,U001,200782207,FORT corporation,28-04-2020,2020,1930706320,26-03-2020,10-04-2020,26-03-2020,NAA8,28443.71,16-30
7104,U001,200723794,MID MO trust,19-03-2020,2020,1930589653,03-03-2020,18-03-2020,03-03-2020,NAA8,140583.68,0-15
7105,CA02,140104409,LOB foundation,25-05-2020,2020,2960631183,01-05-2020,14-05-2020,04-05-2020,CA10,50272.614,0-15
7106,U001,200769623,WAL-MAR systems,29-04-2020,2020,1930726616,01-04-2020,16-04-2020,01-04-2020,NAH4,13615.23,0-15
7107,U001,100043892,IN-N llc,02-05-2020,2020,1930716110,29-03-2020,13-04-2020,29-03-2020,NAA8,17880.6,16-30
7108,CA02,140106408,WAL-M associates,18-04-2020,2020,2960620535,12-03-2020,23-03-2020,13-03-2020,CA10,1358.168,16-30
7109,CA02,140104429,COSTCO in,27-04-2020,2020,2960625189,04-04-2020,16-04-2020,06-04-2020,CA10,107108.652,0-15
7110,U001,200772670,ASSOCIAT co,05-05-2020,2020,1930806474,20-04-2020,05-05-2020,20-04-2020,NAU5,50549.21,0-15
7111,U001,200704858,WAKE foundation,03-04-2020,2020,1930593406,04-03-2020,19-03-2020,04-03-2020,NAA8,162625.39,16-30
7112,U001,CCU013,KRAFT F systems,18-04-2020,2020,1930586266,06-03-2020,06-03-2020,06-03-2020,NAX2,2905.21,31-45
7113,CA02,100030194,AMAZO trust,23-05-2020,2020,2960632811,03-05-2020,14-05-2020,04-05-2020,CA10,35203.903,0-15
7114,U001,200418007,AM associates,22-04-2020,2020,1930751837,07-04-2020,22-04-2020,07-04-2020,NAA8,7317.94,0-15
7115,U001,200148860,DOLLA associates,06-04-2020,2020,1930686813,23-03-2020,07-04-2020,23-03-2020,NAA8,9525.6,
7116,U001,200744019,TARG us,16-04-2020,2020,1930695857,27-03-2020,11-04-2020,27-03-2020,NAA8,12126.98,0-15
7117,U001,200772670,ASSOCIAT co,06-05-2020,2020,1930609701,05-03-2020,09-05-2020,05-03-2020,NAGD,2229.54,
7118,U001,200756072,REINHA ,24-05-2020,2020,1930856625,05-05-2020,20-05-2020,05-05-2020,NAA8,19027.72,0-15
7119,U001,200148860,DOLLA associates,01-04-2020,2020,1930664319,18-03-2020,02-04-2020,18-03-2020,NAA8,54091.56,
7120,U001,200759878,SA llc,27-04-2020,2020,1930774061,09-04-2020,24-04-2020,09-04-2020,NAH4,33563.72,0-15
7121,U001,200769623,WAL-MAR llc,29-05-2020,2020,1930845068,02-05-2020,17-05-2020,02-05-2020,NAH4,45797.06,0-15
7122,U001,200712187,SPAR systems,06-04-2020,2020,1930670550,19-03-2020,03-04-2020,19-03-2020,NAA8,33761.7,0-15
7123,CA02,100034823,ZARCO trust,05-04-2020,2020,2960618799,07-03-2020,19-03-2020,09-03-2020,CA10,8291.045,16-30
7124,U001,200764795,SYSCO  associates,17-05-2020,2020,1930830391,27-04-2020,12-05-2020,27-04-2020,NAA8,23682.49,0-15
7125,U001,200759878,SA llc,17-04-2020,2020,1930724498,01-04-2020,16-04-2020,01-04-2020,NAH4,38590.82,0-15
7126,U001,200418007,AM co,03-06-2020,2020,1930718292,30-03-2020,03-06-2020,30-03-2020,NAGD,136.8,0-15
7127,CA02,140104340,COLABOR  systems,22-05-2020,2020,2960633114,04-05-2020,15-05-2020,05-05-2020,CA10,1573.915,0-15
7128,U001,200769623,WAL-MAR systems,22-04-2020,2020,1930686113,23-03-2020,07-04-2020,23-03-2020,NAH4,13312.88,16-30
7129,U001,200769623,WAL-MAR co,17-05-2020,2020,1930797116,17-04-2020,02-05-2020,17-04-2020,NAH4,13578.12,16-30
7130,U001,200769623,WAL-MAR llc,05-06-2020,2020,1930860629,06-05-2020,21-05-2020,06-05-2020,NAH4,38749.75,16-30
7131,CA02,140104409,LOB llc,01-06-2020,2020,2960630774,01-05-2020,21-05-2020,11-05-2020,CA10,63987.273,0-15
7132,U001,200820380,SMITH'S us,06-04-2020,2020,1930653019,16-03-2020,31-03-2020,16-03-2020,NAA8,67018.26,0-15
7133,U001,200769623,WAL-MAR corp,30-03-2020,2020,1930580859,29-02-2020,15-03-2020,29-02-2020,NAH4,48063.69,16-30
7134,U001,200794332,COST corp,30-04-2020,2020,1930785237,15-04-2020,30-04-2020,15-04-2020,NAAX,42776.43,0-15
7135,U001,200772670,ASSOCIAT corporation,11-04-2020,2020,1930714791,27-03-2020,11-04-2020,27-03-2020,NAU5,43031.97,0-15
7136,U001,200707822,PUBLI associates,01-05-2020,2020,1930779028,12-04-2020,27-04-2020,12-04-2020,NAA8,18930.72,0-15
7137,U001,200711029,WEGMAN in,01-06-2020,2020,1930838655,29-04-2020,14-05-2020,29-04-2020,NAA8,27025.38,16-30
7138,U001,200726979,BJ'S  systems,11-04-2020,2020,1930686402,23-03-2020,07-04-2020,23-03-2020,NAA8,717.8,0-15
7139,U001,200769623,WAL-MAR us,12-06-2020,2020,1930885106,12-05-2020,27-05-2020,12-05-2020,NAH4,23286.6,16-30
7140,U001,200803720,DEC us,21-04-2020,2020,1930772821,10-04-2020,24-04-2020,01-04-2020,NAM4,4024.52,
7141,U001,200769623,WAL-MAR systems,06-06-2020,2020,1930842513,30-04-2020,15-05-2020,30-04-2020,NAH4,264.71,16-30
7142,U001,200762301,C&S WH corporation,24-03-2020,2020,1930621738,09-03-2020,24-03-2020,09-03-2020,NAC6,6272.47,0-15
7143,U001,200729942,SA co,02-05-2020,2020,1930781991,13-04-2020,28-04-2020,13-04-2020,NAA8,13149.34,0-15
7144,U001,200772670,ASSOCIAT systems,19-04-2020,2020,1930740309,03-04-2020,18-04-2020,03-04-2020,NAU5,67095.39,0-15
7145,U001,200769623,WAL-MAR foundation,29-04-2020,2020,1930723641,30-03-2020,14-04-2020,30-03-2020,NAH4,2352.97,16-30
7146,U001,200769623,WAL-MAR llc,03-06-2020,2020,1930854758,04-05-2020,19-05-2020,04-05-2020,NAH4,1494.09,16-30
7147,CA02,140104249,SOB in,03-05-2020,2020,2960625094,31-03-2020,19-04-2020,09-04-2020,CA10,28017.213,0-15
7148,U001,200744019,TARG associates,20-05-2020,2020,1930847440,02-05-2020,17-05-2020,02-05-2020,NAA8,15199.68,0-15
7149,U001,100044041,DEF. F us,18-04-2020,2020,1930753851,06-04-2020,24-04-2020,01-04-2020,NAM4,1911.8,
7150,U001,200729942,SA associates,04-05-2020,2020,1930790988,15-04-2020,30-04-2020,15-04-2020,NAA8,825.04,0-15
7151,U001,200769623,WAL-MAR in,28-03-2020,2020,1930585135,01-03-2020,16-03-2020,01-03-2020,NAH4,2373.96,0-15
7152,U001,200772670,ASSOCIAT trust,25-03-2020,2020,1930623442,09-03-2020,24-03-2020,09-03-2020,NAU5,62483.28,0-15
7153,U013,140103713,PRIM corporation,11-04-2020,2020,1991839652,01-03-2020,31-03-2020,01-03-2020,NAVE,919.1,0-15
7154,U001,200759878,SA corp,26-04-2020,2020,1930765593,08-04-2020,23-04-2020,08-04-2020,NAH4,36758.32,0-15
7155,U001,200726979,BJ'S  trust,01-05-2020,2020,1930793306,15-04-2020,30-04-2020,15-04-2020,NAA8,398.9,0-15
7156,U001,200776463,KROGE trust,26-03-2020,2020,1930611901,06-03-2020,21-03-2020,06-03-2020,NAA8,109732.89,0-15
7157,U001,200726979,BJ'S  corp,19-05-2020,2020,1930827817,26-04-2020,11-05-2020,26-04-2020,NAA8,250.09,0-15
7158,U001,200769623,WAL-MAR llc,26-04-2020,2020,1930704002,27-03-2020,11-04-2020,27-03-2020,NAH4,41455.04,16-30
7159,U001,200769623,WAL-MAR llc,17-04-2020,2020,1930660604,18-03-2020,02-04-2020,18-03-2020,NAH4,17267.66,16-30
7160,U001,200769623,WAL-MAR us,26-04-2020,2020,1930711787,27-03-2020,11-04-2020,27-03-2020,NAH4,53565.85,16-30
7161,CA02,140104423,METRO  trust,15-04-2020,2020,2960623185,23-03-2020,05-04-2020,26-03-2020,CA10,161025.865,0-15
7162,U001,200769623,WAL-MAR associates,05-04-2020,2020,1930614011,06-03-2020,21-03-2020,06-03-2020,NAH4,72768.15,16-30
7163,U001,200769623,WAL-MAR us,18-04-2020,2020,1930665599,18-03-2020,02-04-2020,18-03-2020,NAH4,31240.8,16-30
7164,U013,140103400,FOST associates,07-05-2020,2020,1991841605,22-03-2020,21-04-2020,22-03-2020,NAVE,10285.65,16-30
7165,U001,200861551,MRS GR systems,19-03-2020,2020,1930571909,04-03-2020,19-03-2020,04-03-2020,NAA8,13179.78,0-15
7166,U001,100031704,DELHAIZE llc,20-05-2020,2020,1930847392,04-05-2020,19-05-2020,04-05-2020,NAA8,48756.64,0-15
7167,U001,200020431,DEC llc,21-04-2020,2020,1930767838,09-04-2020,24-04-2020,01-04-2020,NAM4,19949.52,
7168,U001,200779906,BOZZU ,30-04-2020,2020,1930787996,14-04-2020,29-04-2020,14-04-2020,NAA8,58562.54,0-15
7169,U001,200020431,DEC ,21-03-2020,2020,1930598590,04-03-2020,24-03-2020,01-03-2020,NAM4,425.76,
7170,U001,200747369,SCHNU corp,25-04-2020,2020,1930756349,06-04-2020,21-04-2020,06-04-2020,NAA8,64215.67,0-15
7171,U001,200881076,ALBERT associates,20-04-2020,2020,1930745626,05-04-2020,20-04-2020,05-04-2020,NAA8,8331.33,0-15
7172,U013,100053554,SYSTEMS foundation,28-04-2020,2020,1991841922,28-03-2020,27-04-2020,28-03-2020,NAVE,6820.2,0-15
7173,CA02,140106408,WAL-M us,29-04-2020,2020,2960622239,24-03-2020,03-04-2020,24-03-2020,CA10,41054.377,16-30
7174,U001,200744019,TARG us,06-04-2020,2020,1930654828,16-03-2020,31-03-2020,16-03-2020,NAA8,1103.63,0-15
7175,U001,200794332,COST us,24-05-2020,2020,1930879313,08-05-2020,23-05-2020,08-05-2020,NAAX,4107.44,0-15
7176,U001,200769623,WAL-MAR llc,20-04-2020,2020,1930683962,21-03-2020,05-04-2020,21-03-2020,NAH4,3148.33,16-30
7177,U001,200783609,PROFIC corporation,24-03-2020,2020,1930575278,02-03-2020,22-03-2020,02-03-2020,NAD1,9066.24,0-15
7178,U001,200793830,M foundation,05-04-2020,2020,1930666770,18-03-2020,02-04-2020,18-03-2020,NAA8,1857.22,0-15
7179,U001,200731999,UNITED  co,20-04-2020,2020,1930624855,13-03-2020,02-04-2020,13-03-2020,NAD1,39721.13,16-30
7180,U001,100031704,DELHAIZE corporation,03-04-2020,2020,1930652871,17-03-2020,01-04-2020,17-03-2020,NAA8,11219.44,0-15
7181,U001,200936373,SUPE corp,06-04-2020,2020,1930653388,17-03-2020,01-04-2020,17-03-2020,NAA8,101500.28,0-15
7182,U001,200777735,NASH  llc,11-04-2020,2020,1930699681,25-03-2020,09-04-2020,25-03-2020,NAA8,63075.15,0-15
7183,U001,200793830,M systems,31-03-2020,2020,1930645777,12-03-2020,27-03-2020,12-03-2020,NAA8,85978.01,0-15
7184,U001,200726979,BJ'S  ,24-03-2020,2020,1930593383,04-03-2020,19-03-2020,04-03-2020,NAA8,298.36,0-15
7185,U001,200769623,WAL-MAR foundation,19-04-2020,2020,1930675619,20-03-2020,04-04-2020,20-03-2020,NAH4,29556.46,16-30
7186,U001,200735528,ASSOCIA us,06-04-2020,2020,1930674250,21-03-2020,05-04-2020,21-03-2020,NAA8,37001.21,0-15
7187,U001,200040366,RASTEL associates,28-04-2020,2020,1930727967,08-04-2020,23-04-2020,08-04-2020,NAA8,30335.9,0-15
7188,U001,200705742,DOT co,10-04-2020,2020,1930708460,26-03-2020,15-04-2020,26-03-2020,NAD1,31419.18,
7189,U001,200704045,RA llc,29-04-2020,2020,1930774849,10-04-2020,25-04-2020,10-04-2020,NAA8,21084.68,0-15
7190,U001,200759878,SA ,06-04-2020,2020,1930670504,19-03-2020,03-04-2020,19-03-2020,NAH4,42241.11,0-15
7191,U001,200729290,KROGER llc,10-05-2020,2020,1930809990,22-04-2020,07-05-2020,22-04-2020,NAA8,92136.44,0-15
7192,U001,200707822,PUBLI corporation,16-04-2020,2020,1930717621,28-03-2020,12-04-2020,28-03-2020,NAA8,109603.32,0-15
7193,U001,200762301,C&S WH corporation,07-05-2020,2020,1930809084,22-04-2020,07-05-2020,22-04-2020,NAC6,96919.94,0-15
7194,U001,200759878,SA in,15-04-2020,2020,1930709408,28-03-2020,12-04-2020,28-03-2020,NAH4,28283.99,0-15
7195,U001,200826820,C H G foundation,11-04-2020,2020,1930615458,06-03-2020,21-03-2020,06-03-2020,NAA8,6693.8,16-30
7196,U001,100058056,SIMPLO corp,08-06-2020,2020,1930881136,08-05-2020,23-05-2020,08-05-2020,NAA8,176025.6,16-30
7197,U001,200759878,SA llc,02-04-2020,2020,1930647338,14-03-2020,29-03-2020,14-03-2020,NAH4,36629.91,0-15
7198,U001,200399141,HEARTHSI associates,30-05-2020,2020,1930623227,11-03-2020,10-05-2020,11-03-2020,NAVQ,52056.1,16-30
7199,U001,CCU013,KRAFT F us,25-04-2020,2020,1930652379,18-03-2020,18-03-2020,18-03-2020,NAX2,1202.88,31-45
7200,U001,200769623,WAL-MAR in,18-04-2020,2020,1930670548,19-03-2020,03-04-2020,19-03-2020,NAH4,2400.24,16-30
7201,U001,200230690,DECA associates,08-05-2020,2020,1930856146,04-05-2020,11-05-2020,01-05-2020,NAM2,11600,
7202,U001,200799367,MCL trust,06-05-2020,2020,1930784057,15-04-2020,30-04-2020,15-04-2020,NAA8,1742.72,0-15
7203,U001,200762301,C&S WH corp,19-05-2020,2020,1930855871,05-05-2020,20-05-2020,05-05-2020,NAC6,3416.4,
7204,U001,200707822,PUBLI llc,05-05-2020,2020,1930794815,16-04-2020,01-05-2020,16-04-2020,NAA8,116050.97,0-15
7205,U001,200761734,H E BUT associates,22-05-2020,2020,1930849406,05-05-2020,20-05-2020,05-05-2020,NAA8,54400.61,0-15
7206,U001,200418007,AM systems,19-05-2020,2020,1930646921,18-03-2020,22-05-2020,18-03-2020,NAGD,1982.4,
7207,U001,200705742,DOT llc,22-04-2020,2020,1930702274,26-03-2020,29-04-2020,26-03-2020,NAAW,2582.4,
7208,U001,200777735,NASH  ,14-05-2020,2020,1930843626,30-04-2020,15-05-2020,30-04-2020,NAA8,77135.14,
7209,CA02,140104409,LOB corporation,30-03-2020,2020,2960618650,08-03-2020,19-03-2020,09-03-2020,CA10,123295.018,0-15
7210,U001,100031704,DELHAIZE ,05-05-2020,2020,1930799992,19-04-2020,04-05-2020,19-04-2020,NAA8,16738.37,0-15
7211,U001,200769623,WAL-MAR llc,05-04-2020,2020,1930611616,06-03-2020,21-03-2020,06-03-2020,NAH4,6313.92,16-30
7212,U001,200707822,PUBLI trust,16-04-2020,2020,1930717565,29-03-2020,13-04-2020,29-03-2020,NAA8,42398.16,0-15
7213,U001,200794332,COST us,20-05-2020,2020,1930857183,05-05-2020,20-05-2020,05-05-2020,NAAX,879.31,0-15
7214,CA02,140104429,COSTCO trust,23-05-2020,2020,2960631120,28-04-2020,10-05-2020,30-04-2020,CA10,2390.094,0-15
7215,U001,200739534,OK foundation,31-03-2020,2020,1930637116,11-03-2020,26-03-2020,11-03-2020,NAA8,85982.53,0-15
7216,U001,100001196,DOLLAR trust,09-05-2020,2020,1930820686,24-04-2020,09-05-2020,24-04-2020,NAA8,45157.12,0-15
7217,U001,200936373,SUPE corporation,18-05-2020,2020,1930628038,10-03-2020,14-05-2020,10-03-2020,NAGD,15179.54,0-15
7218,U001,200704858,WAKE systems,18-04-2020,2020,1930655672,17-03-2020,01-04-2020,17-03-2020,NAA8,39700.8,16-30
7219,U001,200744496,NORT ,02-05-2020,2020,1930729727,01-04-2020,16-04-2020,01-04-2020,NAA8,35600.56,16-30
7220,U001,200148860,DOLLA in,22-03-2020,2020,1930626185,10-03-2020,25-03-2020,10-03-2020,NAA8,18781.82,
7221,U001,200744019,TARG llc,21-03-2020,2020,1930585988,03-03-2020,18-03-2020,03-03-2020,NAA8,61815.35,0-15
7222,U001,200230690,DECA corporation,22-03-2020,2020,1930670249,19-03-2020,26-03-2020,16-03-2020,NAM2,785.85,
7223,U001,200418007,AM co,03-05-2020,2020,1930809500,22-04-2020,07-05-2020,22-04-2020,NAA8,49347.48,
7224,U001,200772595,SAFEW systems,23-03-2020,2020,1930593141,04-03-2020,19-03-2020,04-03-2020,NAA8,132131.07,0-15
7225,CA02,140104409,LOB associates,17-04-2020,2020,2960624283,27-03-2020,06-04-2020,27-03-2020,CA10,64901.543,0-15
7226,U001,200762301,C&S WH associates,11-06-2020,2020,1930775795,11-04-2020,15-06-2020,11-04-2020,NAGD,6312.61,
7227,U001,200769623,WAL-MAR foundation,14-04-2020,2020,1930647612,15-03-2020,30-03-2020,15-03-2020,NAH4,3228.13,16-30
7228,U001,200769623,WAL-MAR us,06-04-2020,2020,1930610337,06-03-2020,21-03-2020,06-03-2020,NAH4,5181.6,16-30
7229,U001,200769623,WAL-MAR corporation,18-05-2020,2020,1930798644,18-04-2020,03-05-2020,18-04-2020,NAH4,25404.66,16-30
7230,U001,200769623,WAL-MAR in,15-05-2020,2020,1930783914,15-04-2020,30-04-2020,15-04-2020,NAH4,28584.36,16-30
7231,U001,200148860,DOLLA trust,30-04-2020,2020,1930809733,22-04-2020,07-05-2020,22-04-2020,NAA8,98712.19,
7232,U001,200769623,WAL-MAR corp,06-06-2020,2020,1930860751,07-05-2020,22-05-2020,07-05-2020,NAH4,40110.28,16-30
7233,U001,200799367,MCL us,07-05-2020,2020,1930793396,17-04-2020,02-05-2020,17-04-2020,NAA8,36480.6,0-15
7234,U001,200769623,WAL-MAR in,21-04-2020,2020,1930675927,22-03-2020,06-04-2020,22-03-2020,NAH4,23176.44,16-30
7235,U001,200772670,ASSOCIAT co,25-04-2020,2020,1930773283,09-04-2020,24-04-2020,09-04-2020,NAU5,4224.3,0-15
7236,U001,200769623,WAL-MAR corp,30-05-2020,2020,1930853329,03-05-2020,18-05-2020,03-05-2020,NAH4,2965.15,0-15
7237,U001,200754278,MBM  associates,21-04-2020,2020,1930637837,16-03-2020,17-04-2020,16-03-2020,NA32,11040.96,0-15
7238,U001,200769623,WAL-MAR us,29-05-2020,2020,1930846632,01-05-2020,16-05-2020,01-05-2020,NAH4,10097.91,0-15
7239,U001,200782669,SYGMA llc,24-04-2020,2020,1930747486,04-04-2020,19-04-2020,04-04-2020,NAA8,7526.54,0-15
7240,U001,200696090,UNITE in,02-05-2020,2020,1930764546,15-04-2020,30-04-2020,15-04-2020,NAA8,4391.24,0-15
7241,U001,200769623,WAL-MAR in,07-05-2020,2020,1930763288,08-04-2020,23-04-2020,08-04-2020,NAH4,4088.45,0-15
7242,U001,200290370,BARGAIN  associates,16-04-2020,2020,1930723397,31-03-2020,15-04-2020,31-03-2020,NAA8,13431.2,0-15
7243,CA02,140104409,LOB associates,20-04-2020,2020,2960624073,29-03-2020,09-04-2020,30-03-2020,CA10,229694.934,0-15
7244,U001,200780825,SYSCO FO foundation,17-04-2020,2020,1930611470,11-03-2020,12-04-2020,11-03-2020,NA32,15271.63,0-15
7245,CA02,140104409,LOB foundation,29-04-2020,2020,2960625703,31-03-2020,10-04-2020,31-03-2020,CAX2,28.266,16-30
7246,U001,200759082,INGL systems,05-05-2020,2020,1930796846,16-04-2020,01-05-2020,16-04-2020,NAA8,26029.48,0-15
7247,U001,200797452,US  co,12-05-2020,2020,1930814477,22-04-2020,07-05-2020,22-04-2020,NAA8,16312.09,0-15
7248,U001,200726979,BJ'S  associates,22-05-2020,2020,1930839798,01-05-2020,16-05-2020,01-05-2020,NAA8,178.63,0-15
7249,U001,200780383,MEIJ foundation,30-05-2020,2020,1930862214,06-05-2020,21-05-2020,06-05-2020,NAA8,93.33,0-15
7250,U001,200769623,WAL-MAR systems,13-04-2020,2020,1930653430,14-03-2020,29-03-2020,14-03-2020,NAH4,27468.03,16-30
7251,U001,200769623,WAL-MAR systems,23-05-2020,2020,1930797893,18-04-2020,03-05-2020,18-04-2020,NAH4,245.48,16-30
7252,U001,200761734,H E BUT corp,20-05-2020,2020,1930856936,05-05-2020,20-05-2020,05-05-2020,NAA8,72895.62,0-15
7253,U001,200726979,BJ'S  llc,29-03-2020,2020,1930645936,13-03-2020,28-03-2020,13-03-2020,NAA8,525.73,0-15
7254,CA02,140104429,COSTCO llc,18-03-2020,2020,2960614248,27-02-2020,10-03-2020,29-02-2020,CA10,912.401,0-15
7255,U001,200084659,KR systems,05-05-2020,2020,1930724999,01-04-2020,16-04-2020,01-04-2020,NAA8,14577.5,16-30
7256,U001,200769623,WAL-MAR ,28-05-2020,2020,1930802171,21-04-2020,06-05-2020,21-04-2020,NAH4,245.14,16-30
7257,U001,200769623,WAL-MAR corp,28-03-2020,2020,1930570930,28-02-2020,14-03-2020,28-02-2020,NAH4,1898.2,0-15
7258,U001,200769623,WAL-MAR associates,21-05-2020,2020,1930800766,22-04-2020,07-05-2020,22-04-2020,NAH4,12250.71,0-15
7259,U001,100031704,DELHAIZE foundation,18-03-2020,2020,1930587171,02-03-2020,17-03-2020,02-03-2020,NAA8,23236.72,0-15
7260,CA02,140106372,G T  systems,18-04-2020,2020,2960625374,02-04-2020,13-04-2020,03-04-2020,CA10,3158.337,0-15
7261,U001,200769623,WAL-MAR corporation,26-04-2020,2020,1930704104,25-03-2020,09-04-2020,25-03-2020,NAH4,30961.03,16-30
7262,CA02,140104440,SO systems,30-05-2020,2020,2960633410,05-05-2020,15-05-2020,05-05-2020,CA10,6191.556,16-30
7263,U001,200704858,WAKE in,26-04-2020,2020,1930706803,27-03-2020,11-04-2020,27-03-2020,NAA8,47050.47,16-30
7264,U001,200793568,SUPE us,13-04-2020,2020,1930693344,24-03-2020,08-04-2020,24-03-2020,NAA8,18775.11,0-15
7265,U001,200769623,WAL-MAR corporation,18-05-2020,2020,1930800725,18-04-2020,03-05-2020,18-04-2020,NAH4,44894.83,16-30
7266,U001,200762301,C&S WH foundation,25-04-2020,2020,1930774050,09-04-2020,24-04-2020,09-04-2020,NAC6,61980.73,0-15
7267,U001,100012638,99 CE llc,05-04-2020,2020,1930666069,18-03-2020,02-04-2020,18-03-2020,NAA8,7788,0-15
7268,U001,200712105,WALG ,03-04-2020,2020,1930594013,02-03-2020,17-03-2020,02-03-2020,NAA8,5094.8,16-30
7269,CA02,140105847,GORDON F associates,02-05-2020,2020,2960626297,08-04-2020,18-04-2020,08-04-2020,CA10,6111.098,0-15
7270,CA02,140104429,COSTCO llc,03-04-2020,2020,2960619461,10-03-2020,22-03-2020,12-03-2020,CA10,41315.435,0-15
7271,U001,CCCA02,KRAFT  us,08-05-2020,2020,1930703971,26-03-2020,30-04-2020,26-03-2020,NAG2,14151.51,0-15
7272,U001,200752607,IRA HI foundation,26-05-2020,2020,1930873485,07-05-2020,22-05-2020,07-05-2020,NAA8,7144.12,0-15
7273,U001,200759878,SA foundation,05-05-2020,2020,1930787909,16-04-2020,01-05-2020,16-04-2020,NAH4,28213.78,0-15
7274,U001,200696090,UNITE associates,30-04-2020,2020,1930763926,11-04-2020,26-04-2020,11-04-2020,NAA8,6646.58,0-15
7275,U001,200744019,TARG associates,28-03-2020,2020,1930618975,08-03-2020,23-03-2020,08-03-2020,NAA8,7664.54,0-15
7276,U001,200772670,ASSOCIAT trust,25-03-2020,2020,1930624701,09-03-2020,24-03-2020,09-03-2020,NAU5,80627.06,0-15
7277,U001,200726979,BJ'S  corp,20-03-2020,2020,1930595975,04-03-2020,19-03-2020,04-03-2020,NAA8,503.69,0-15
7278,U001,200833713,JETRO associates,18-05-2020,2020,1930846689,01-05-2020,16-05-2020,01-05-2020,NAA8,15367.79,0-15
7279,U001,200769623,WAL-MAR llc,20-04-2020,2020,1930681793,21-03-2020,05-04-2020,21-03-2020,NAH4,21432.66,16-30
7280,U001,200803720,DEC systems,22-04-2020,2020,1930818052,23-04-2020,26-04-2020,16-04-2020,NAM2,4554.36,
7281,U001,200759878,SA corporation,27-04-2020,2020,1930761290,09-04-2020,24-04-2020,09-04-2020,NAH4,11460.98,0-15
7282,CA02,140105000,ITWA trust,24-04-2020,2020,2960625126,29-03-2020,10-04-2020,31-03-2020,CA10,2298.345,0-15
7283,U001,200759878,SA foundation,06-04-2020,2020,1930666161,19-03-2020,03-04-2020,19-03-2020,NAH4,18900.99,0-15
7284,U001,200712187,SPAR systems,15-05-2020,2020,1930832123,27-04-2020,12-05-2020,27-04-2020,NAA8,94753.39,0-15
7285,U001,200794332,COST trust,07-04-2020,2020,1930675717,21-03-2020,05-04-2020,21-03-2020,NAAX,1477.56,0-15
7286,U001,200705742,DOT co,12-03-2020,2020,1930593169,02-03-2020,17-03-2020,02-03-2020,NAA8,6884.28,
7287,U001,200705742,DOT llc,25-04-2020,2020,1930794057,15-04-2020,30-04-2020,15-04-2020,NAA8,8101.5,
7288,U001,200965912,C&S W foundation,24-04-2020,2020,1930686409,24-03-2020,08-04-2020,24-03-2020,NAC6,58566.04,16-30
7289,U001,200769623,WAL-MAR in,12-05-2020,2020,1930774074,12-04-2020,27-04-2020,12-04-2020,NAH4,77615.3,16-30
7290,U001,200776463,KROGE associates,11-05-2020,2020,1930808272,21-04-2020,06-05-2020,21-04-2020,NAA8,63898.18,0-15
7291,U001,200727272,BROOKS systems,18-04-2020,2020,1930733322,02-04-2020,17-04-2020,02-04-2020,NAA8,1845.33,0-15
7292,U001,200865666,RESTAU foundation,11-04-2020,2020,1930674037,19-03-2020,08-04-2020,19-03-2020,NAD1,2801.99,0-15
7293,U001,100015557,BI corp,16-05-2020,2020,1930637891,11-03-2020,15-05-2020,11-03-2020,NAGD,3890.12,0-15
7294,U001,200943275,US  systems,05-04-2020,2020,1930587304,02-03-2020,03-04-2020,02-03-2020,NA32,15521.41,0-15
7295,U001,200936373,SUPE llc,10-05-2020,2020,1930806205,21-04-2020,06-05-2020,21-04-2020,NAA8,105322.18,0-15
7296,U001,200762950,HAR trust,15-03-2020,2020,1930567901,27-02-2020,13-03-2020,27-02-2020,NAA8,122026.3,0-15
7297,U001,200742521,GLA co,22-04-2020,2020,1930638205,18-03-2020,19-04-2020,18-03-2020,NA32,18623.99,0-15
7298,U001,200762301,C&S WH systems,30-03-2020,2020,1930651926,15-03-2020,30-03-2020,15-03-2020,NAC6,19730.75,0-15
7299,U001,100031704,DELHAIZE ,05-04-2020,2020,1930673666,19-03-2020,03-04-2020,19-03-2020,NAA8,98360.53,0-15
7300,U001,200726979,BJ'S  associates,21-04-2020,2020,1930772971,05-04-2020,20-04-2020,05-04-2020,NAA8,627.1,0-15
